"","sYNGEO_ID","begin","end","span","completene","Origin","Longitude","Latitude","MAIN_BAS","Distance","idsites","BvCode","ccm2_strahler","ccm2_pfafstetter","ccm2_length","ccm2_cumlength","ccm2_drainagArea_km","ccm2_altgradient","rivex_distMouth","rivex_mainchannel","rivex_upstrlength","rivex_shreve","rivex_strahler","rivex_length","elev"
"147",1960,2005,2014,10,1,"Sweden",20.27431,64.19916,2080030610,1073.349994,147,"bv_78",4,55,8025,166505,631,0.1,63357.891,1,167738.203,21,4,8094.849522,167
"148",1961,2005,2013,9,1,"Sweden",20.26997,64.20424,2080030610,1356.915507,148,"bv_78",4,55,8025,166505,631,0.1,63357.891,1,167738.203,21,4,8094.849522,173
"149",1966,2005,2014,10,1,"Sweden",20.23983,64.2092,2080030610,1760.996501,149,"bv_78",1,54,7633,7632,25,0.8,62940.203,0,7677.173,1,1,7677.172813,196
"150",1950,2005,2014,10,0.9,"Sweden",20.34166,64.16967,2080030610,239.7885013,150,"bv_78",4,53,7184,181321,669,0.8,55263.039,1,182635.734,22,4,7220.362114,123
"151",1964,2006,2013,8,1,"Sweden",20.34011,64.20432,2080030610,498.0695569,151,"bv_78",1,42,4263,4262,19,0.8,59023.941,0,4290.808,1,1,4290.80761,151
"152",1967,2005,2013,9,0.888888889,"Sweden",20.32354,64.21652,2080030610,675.8544542,152,"bv_78",1,42,4263,4262,19,0.8,59023.941,0,4290.808,1,1,4290.80761,161
"153",1955,2005,2014,10,1,"Sweden",20.37907,64.17794,2080030610,1526.769398,153,"bv_78",2,41,7750,26790,85,0.5,54733.133,0,27004.168,3,2,7805.379935,121
"154",1956,2005,2014,10,1,"Sweden",20.37231,64.18444,2080030610,952.3058249,154,"bv_78",2,41,7750,26790,85,0.5,54733.133,0,27004.168,3,2,7805.379935,131
"155",1963,2005,2013,9,1,"Sweden",20.35107,64.20192,2080030610,457.7130797,155,"bv_78",2,43,2473,14778,46,0.5,57227.285,0,14907.98,2,2,2494.151771,144
"156",1952,2005,2014,10,1,"Sweden",20.28337,64.17237,2080030610,61.56211531,156,"bv_78",1,52,13520,13519,53,0.6,61647.012,0,13604.343,1,1,13604.34243,165
"157",1943,2005,2014,10,1,"Sweden",20.38832,64.14035,2080030610,91.27521269,157,"bv_78",4,33,10740,233478,840,0.3,46927.762,1,235176.219,26,4,10817.0281,94
"158",1944,2005,2014,10,1,"Sweden",20.3481,64.1461,2080030610,635.7369514,158,"bv_78",4,33,10740,233478,840,0.3,46927.762,1,235176.219,26,4,10817.0281,98
"159",1945,2005,2014,10,1,"Sweden",20.35738,64.14626,2080030610,211.3755165,159,"bv_78",4,33,10740,233478,840,0.3,46927.762,1,235176.219,26,4,10817.0281,98
"160",1935,2005,2014,10,1,"Sweden",20.40184,64.10397,2080030610,261.4906133,160,"bv_78",4,33,10740,233478,840,0.3,46927.762,1,235176.219,26,4,10817.0281,82
"161",1934,2005,2014,10,0.9,"Sweden",20.32004,64.10653,2080030610,445.697975,161,"bv_78",2,321,8508,11505,61,0.4,44657.895,0,11559.86,2,2,8547.165321,100
"162",1920,2005,2014,10,1,"Sweden",20.52726,63.97949,2080030610,824.0612683,162,"bv_78",4,31,22935,267919,966,0.2,36110.734,1,269827.063,28,4,23091.00243,46
"163",1927,2005,2014,10,1,"Sweden",20.40457,64.08321,2080030610,175.0875645,163,"bv_78",2,321,8508,11505,61,0.4,44657.895,0,11559.86,2,2,8547.165321,91
"164",1930,2005,2014,10,1,"Sweden",20.41807,64.08413,2080030610,474.2351303,164,"bv_78",4,33,10740,233478,840,0.3,46927.762,1,235176.219,26,4,10817.0281,87
"165",1931,2005,2014,10,1,"Sweden",20.40824,64.09298,2080030610,97.79060952,165,"bv_78",4,33,10740,233478,840,0.3,46927.762,1,235176.219,26,4,10817.0281,82
"166",1903,2005,2014,10,1,"Sweden",20.57118,63.92861,2080030610,291.6116363,166,"bv_78",4,31,22935,267919,966,0.2,36110.734,1,269827.063,28,4,23091.00243,23
"167",1929,2001,2011,11,0.909090909,"Sweden",20.13185,64.09248,2080030630,643.7575613,167,"bv_50",1,9,8398,8398,28,1.1,58025.863,1,8455.543,1,1,8455.543297,119
"168",1932,2001,2011,11,1,"Sweden",20.11908,64.10275,2080030630,232.3192109,168,"bv_50",1,9,8398,8398,28,1.1,58025.863,1,8455.543,1,1,8455.543297,129
"169",1937,2001,2010,10,1,"Sweden",20.09464,64.12414,2080030630,473.200896,169,"bv_50",1,9,8398,8398,28,1.1,58025.863,1,8455.543,1,1,8455.543297,164
"170",1902,2001,2011,11,1,"Sweden",20.29853,63.93509,2080030630,647.6370768,170,"bv_50",2,51,5670,50164,181,0.3,33333.543,1,50515.75,5,2,5706.968158,60
"171",1909,2001,2011,11,0.909090909,"Sweden",20.30119,63.94534,2080030630,778.7557984,171,"bv_50",2,51,5670,50164,181,0.3,33333.543,1,50515.75,5,2,5706.968158,54
"172",1921,2001,2011,11,1,"Sweden",20.20941,63.99848,2080030630,63.25239467,172,"bv_50",2,53,7508,39990,152,0.4,40874.914,1,40264.016,4,2,7541.369908,72
"173",1880,2001,2011,11,0.909090909,"Sweden",20.33384,63.86928,2080030630,408.171194,173,"bv_50",3,17,2614,98827,333,0.2,21568.664,1,99453.953,11,3,2629.431966,28
"174",1883,2001,2011,11,0.909090909,"Sweden",20.3639,63.87237,2080030630,406.2527818,174,"bv_50",3,15,14105,115463,393,0.2,18939.232,1,116216.336,12,3,14207.80865,28
"175",2048,2007,2016,10,1,"Sweden",18.24456,65.17194,2080030650,189.8904284,175,"bv_62",5,5773,5428,2518335,7980,0.1,254333.688,1,2556276.5,436,5,5501.352136,257
"176",2049,2007,2016,10,1,"Sweden",18.26904,65.18258,2080030650,728.3817832,176,"bv_62",2,581,5911,32001,158,1.2,260843.703,0,32319.262,3,2,5959.65482,336
"177",2036,2007,2016,10,1,"Sweden",16.93498,65.12802,2080030650,105.533987,177,"bv_62",2,25125,2914,6411,27,1.2,279025.688,0,6482.508,2,2,2935.303359,356
"178",2035,2007,2016,10,1,"Sweden",16.94856,65.12424,2080030650,96.36623001,178,"bv_62",2,25125,2914,6411,27,1.2,279025.688,0,6482.508,2,2,2935.303359,356
"179",1893,2007,2016,10,1,"Sweden",19.99022,63.92231,2080030650,189.7634558,179,"bv_62",1,183,8784,8784,25,1.2,34942.344,0,8854.926,1,1,8854.926188,99
"180",1899,2007,2016,10,1,"Sweden",20.04322,63.93515,2080030650,1414.295784,180,"bv_62",1,16,8943,8942,24,1.2,30161.125,0,9011.674,1,1,9011.674046,139
"181",1885,2007,2016,10,1,"Sweden",20.03335,63.88332,2080030650,699.8688818,181,"bv_62",2,181,4187,13895,39,0.8,26087.418,0,13997.533,2,2,4211.10917,54
"182",1881,2008,2016,9,0.888888889,"Sweden",20.04998,63.87879,2080030650,104.0636527,182,"bv_62",6,17,724,8320095,26694,1.4,21876.412,1,8423866,1315,6,726.8577234,46
"183",1882,2007,2016,10,1,"Sweden",20.06459,63.88106,2080030650,618.7304322,183,"bv_62",1,16,8943,8942,24,1.2,30161.125,0,9011.674,1,1,9011.674046,78
"184",1905,2003,2012,10,1,"Sweden",19.29949,63.97206,2080030660,642.9234733,184,"bv_49",1,43,10968,10968,43,0.5,65227.16,0,11018.521,1,1,11018.5208,220
"185",1907,2003,2012,10,0.9,"Sweden",19.41774,63.96962,2080030660,291.4720526,185,"bv_49",1,8,8425,8425,26,0.5,65959.898,0,8485.482,1,1,8485.482603,160
"186",1889,2003,2012,10,1,"Sweden",19.36519,63.92601,2080030660,793.3938861,186,"bv_49",1,43,10968,10968,43,0.5,65227.16,0,11018.521,1,1,11018.5208,198
"187",1861,2004,2012,9,0.888888889,"Sweden",19.50018,63.81216,2080030660,745.3898287,187,"bv_49",1,36,5211,5211,12,1,41781.672,0,5230.709,1,1,5230.708968,132
"188",1886,2003,2012,10,1,"Sweden",19.442,63.92051,2080030660,188.6390713,188,"bv_49",2,41,3480,15655,66,0.7,54208.641,0,15735.33,2,2,3500.401384,161
"189",1887,2003,2012,10,0.9,"Sweden",19.44106,63.92099,2080030660,167.8289115,189,"bv_49",2,41,3480,15655,66,0.7,54208.641,0,15735.33,2,2,3500.401384,161
"190",1841,2004,2012,9,1,"Sweden",19.79648,63.71532,2080030660,347.0243156,190,"bv_49",3,313,6450,108460,328,0.1,21157.689,1,109089.258,11,3,6471.874013,53
"191",1844,2003,2012,10,0.9,"Sweden",19.82107,63.72452,2080030660,1921.783908,191,"bv_49",1,2,6618,6618,22,1,19483.875,0,6652.809,1,1,6652.808922,71
"192",1846,2003,2012,10,0.9,"Sweden",19.63805,63.77218,2080030660,82.6669338,192,"bv_49",3,33,10698,98921,303,0.4,31882.887,1,99498.922,10,3,10725.19725,78
"193",1847,2003,2012,10,1,"Sweden",19.65828,63.77164,2080030660,143.2985225,193,"bv_49",3,33,10698,98921,303,0.4,31882.887,1,99498.922,10,3,10725.19725,76
"194",1855,2003,2011,9,1,"Sweden",19.54952,63.79336,2080030660,511.3365137,194,"bv_49",3,35,4653,86291,263,0.6,36550.969,1,86830.266,9,3,4668.079902,121
"195",1856,2004,2012,9,1,"Sweden",19.5516,63.79376,2080030660,466.4779486,195,"bv_49",3,35,4653,86291,263,0.6,36550.969,1,86830.266,9,3,4668.079902,121
"196",1839,2003,2012,10,1,"Sweden",19.84768,63.7049,2080030660,402.7848791,196,"bv_49",1,2,6618,6618,22,1,19483.875,0,6652.809,1,1,6652.808922,50
"197",1832,2004,2012,9,0.888888889,"Sweden",19.89587,63.68108,2080030660,1169.554803,197,"bv_49",3,1,12764,130274,390,0.4,12831.065,1,131012.773,13,3,12831.0657,34
"198",1824,2004,2012,9,1,"Sweden",19.9162,63.66073,2080030660,703.2346028,198,"bv_49",3,1,12764,130274,390,0.4,12831.065,1,131012.773,13,3,12831.0657,18
"199",1818,2003,2012,10,1,"Sweden",19.91101,63.62494,2080030660,337.7750836,199,"bv_49",3,1,12764,130274,390,0.4,12831.065,1,131012.773,13,3,12831.0657,4
"200",1913,2007,2015,9,1,"Sweden",19.13905,63.98931,2080030710,30.70096445,200,"bv_79",3,161,2149,15902,60,1.8,80695.289,0,15988.65,5,3,2158.178117,140
"201",1865,2006,2015,10,1,"Sweden",19.33217,63.82579,2080030710,409.2601056,201,"bv_79",4,137,2097,804883,2697,0.1,52955.57,1,810526.375,89,4,2107.31836,80
"202",1866,2007,2015,9,1,"Sweden",19.32918,63.82631,2080030710,394.6688873,202,"bv_79",4,137,2097,804883,2697,0.1,52955.57,1,810526.375,89,4,2107.31836,80
"203",1872,2007,2015,9,1,"Sweden",19.32557,63.84615,2080030710,1832.717063,203,"bv_79",1,138,8508,8508,28,1.3,61526.133,0,8570.537,1,1,8570.537393,161
"204",1857,2006,2015,10,1,"Sweden",19.34759,63.80296,2080030710,16.20069703,204,"bv_79",4,135,2873,814533,2730,0.1,50848.25,1,820254.063,90,4,2897.133323,76
"205",1843,2006,2015,10,1,"Sweden",19.44996,63.73035,2080030710,101.2694625,205,"bv_79",4,1331,7908,833930,2796,0.2,42388.828,1,839722.75,92,4,7927.998217,63
"206",1842,2006,2015,10,1,"Sweden",19.49405,63.72653,2080030710,108.2183663,206,"bv_79",4,1331,7908,833930,2796,0.2,42388.828,1,839722.75,92,4,7927.998217,60
"207",1834,2006,2015,10,1,"Sweden",19.60034,63.69547,2080030710,327.9297024,207,"bv_79",4,131,12978,858820,2855,0.1,34460.832,1,864747.625,94,4,13036.89318,65
"208",1835,2006,2015,10,0.8,"Sweden",19.60515,63.70119,2080030710,667.3335671,208,"bv_79",4,131,12978,858820,2855,0.1,34460.832,1,864747.625,94,4,13036.89318,46
"209",1821,2006,2015,10,1,"Sweden",19.61534,63.65645,2080030710,335.87215,209,"bv_79",1,114,8518,8518,26,0.6,28771.637,0,8562.758,1,1,8562.758217,39
"210",1941,2003,2012,10,1,"Sweden",18.50678,64.16403,2080030760,1082.780909,210,"bv_76",1,5423,3756,3755,10,1.9,104453.25,0,3792.268,1,1,3792.267686,360
"211",1933,2003,2012,10,0.9,"Sweden",18.56503,64.14993,2080030760,226.1176146,211,"bv_76",1,543,3946,3945,22,0.1,104487.906,0,3968.952,1,1,3968.951597,360
"212",1924,2003,2012,10,0.9,"Sweden",18.75349,64.05601,2080030760,1554.335007,212,"bv_76",1,512,5311,5311,19,1.2,82943.117,0,5353.689,1,1,5353.689315,320
"213",1914,2003,2012,10,1,"Sweden",18.67495,63.99968,2080030760,363.847826,213,"bv_76",2,45,3380,8149,49,0.8,79590.859,0,8194.569,2,2,3404.548079,268
"214",1904,2003,2012,10,1,"Sweden",18.7801,63.97872,2080030760,467.7136318,214,"bv_76",2,41,6601,24183,93,0.7,74969.414,0,24286.295,4,2,6624.650324,233
"215",1900,2003,2012,10,0.9,"Sweden",18.8354,63.97039,2080030760,301.5709865,215,"bv_76",1,38,11323,11322,33,1.1,76615.594,0,11408.679,1,1,11408.67868,256
"216",1908,2004,2012,9,0.888888889,"Sweden",18.8572,63.98295,2080030760,1074.200058,216,"bv_76",1,38,11323,11322,33,1.1,76615.594,0,11408.679,1,1,11408.67868,284
"217",1891,2003,2012,10,1,"Sweden",18.82515,63.94537,2080030760,415.2430601,217,"bv_76",1,36,5628,5628,26,1.4,69878.508,0,5664.873,1,1,5664.872543,239
"218",1892,2003,2012,10,1,"Sweden",18.83307,63.94888,2080030760,108.1432617,218,"bv_76",1,36,5628,5628,26,1.4,69878.508,0,5664.873,1,1,5664.872543,201
"219",1876,2003,2012,10,0.9,"Sweden",18.9054,63.87921,2080030760,228.9534565,219,"bv_76",2,341,2697,6218,24,1.9,56704.625,0,6265.615,2,2,2721.788965,182
"220",1874,2003,2012,10,0.9,"Sweden",18.85182,63.86769,2080030760,348.5335945,220,"bv_76",2,321,6318,19765,72,0.7,57614.621,0,19842.523,2,2,6346.182872,181
"221",1877,2003,2012,10,1,"Sweden",18.80009,63.88852,2080030760,615.9123866,221,"bv_76",1,323,10733,10732,49,0.9,68387.297,0,10772.675,1,1,10772.67484,230
"222",1879,2003,2012,10,0.9,"Sweden",18.72946,63.90478,2080030760,165.0161063,222,"bv_76",1,323,10733,10732,49,0.9,68387.297,0,10772.675,1,1,10772.67484,268
"223",1871,2003,2012,10,1,"Sweden",18.6703,63.85434,2080030760,16.32795046,223,"bv_76",1,29,6111,6111,25,1,65697.398,0,6128.085,1,1,6128.085441,212
"224",1863,2003,2012,10,0.9,"Sweden",18.71985,63.8318,2080030760,114.0825311,224,"bv_76",2,27,3380,14178,53,0.5,59569.316,0,14241.291,2,2,3396.042869,161
"225",1859,2003,2012,10,1,"Sweden",18.83138,63.81964,2080030760,367.6854483,225,"bv_76",1,22,6943,6942,26,1,57710.656,0,6978.627,1,1,6978.626773,169
"226",1852,2003,2012,10,0.9,"Sweden",18.95286,63.79728,2080030760,6.156325866,226,"bv_76",3,211,6753,47883,151,0.3,49989.438,0,48076.477,7,3,6774.520204,134
"227",1826,2003,2012,10,1,"Sweden",19.08089,63.69297,2080030760,430.940426,227,"bv_76",2,161,5704,18772,52,0.5,33827.258,0,18823.783,3,2,5717.162777,95
"228",1827,2003,2012,10,1,"Sweden",19.08498,63.69333,2080030760,228.5244531,228,"bv_76",2,161,5704,18772,52,0.5,33827.258,0,18823.783,3,2,5717.162777,93
"229",1831,2003,2012,10,1,"Sweden",19.16198,63.69424,2080030760,492.4941376,229,"bv_76",1,14,4804,4804,18,2.7,27092.422,0,4835.282,1,1,4835.282454,177
"230",1822,2004,2012,9,0.888888889,"Sweden",19.17409,63.6769,2080030760,424.2563748,230,"bv_76",4,133,5094,419216,1425,0.5,22257.135,1,421677,50,4,5105.736795,83
"231",1825,2003,2012,10,1,"Sweden",19.16691,63.68469,2080030760,503.2861121,231,"bv_76",1,14,4804,4804,18,2.7,27092.422,0,4835.282,1,1,4835.282454,141
"232",1816,2003,2012,10,0.9,"Sweden",19.2154,63.63371,2080030760,1695.974786,232,"bv_76",1,12,7501,7501,23,1.5,18930.053,0,7519.065,1,1,7519.065175,119
"233",901,2007,2016,10,0.9,"Sweden",16.03928,65.25909,2080031060,979.3065899,233,"bv_61",3,9821,6253,35740,100,0.6,417729.313,0,36214.742,7,3,6353.827621,467
"234",906,2007,2016,10,0.9,"Sweden",16.05332,65.27118,2080031060,2348.790467,234,"bv_61",3,9821,6253,35740,100,0.6,417729.313,0,36214.742,7,3,6353.827621,479
"235",2021,2007,2016,10,1,"Sweden",15.67979,65.01329,2080031060,145.8743291,235,"bv_61",1,8658,4387,4387,12,1.6,365512.813,0,4439.285,1,1,4439.284745,477
"236",2020,2007,2016,10,1,"Sweden",15.68617,65.00898,2080031060,35.93904195,236,"bv_61",1,8658,4387,4387,12,1.6,365512.813,0,4439.285,1,1,4439.284745,498
"237",2010,2007,2016,10,1,"Sweden",15.62709,64.96301,2080031060,3997.17978,237,"bv_61",1,86643,4787,4787,13,2.4,372569.375,0,4840.102,1,1,4840.101392,633
"238",2013,2007,2016,10,1,"Sweden",15.61115,64.97331,2080031060,2612.090122,238,"bv_61",1,86643,4787,4787,13,2.4,372569.375,0,4840.102,1,1,4840.101392,611
"239",2014,2007,2016,10,0.9,"Sweden",15.5654,64.97717,2080031060,1887.695908,239,"bv_61",1,86642,966,965,6,2.5,368710.156,0,980.891,1,1,980.8905601,518
"240",2016,2007,2016,10,1,"Sweden",15.63862,64.98455,2080031060,2743.33243,240,"bv_61",1,8662,1024,1024,6,4.3,365335.875,0,1040.479,1,1,1040.479525,551
"241",2009,2007,2016,10,0.9,"Sweden",15.51731,64.93593,2080031060,878.0670118,241,"bv_61",1,8754,2131,2131,8,3.4,360065.906,0,2156.83,1,1,2156.829927,578
"242",2003,2007,2016,10,1,"Sweden",16.83385,64.80081,2080031060,1264.760645,242,"bv_61",1,954,12605,12605,66,0.5,348658.688,0,12741.386,1,1,12741.38565,415
"243",2004,2007,2016,10,1,"Sweden",16.9249,64.82455,2080031060,285.5138725,243,"bv_61",1,954,12605,12605,66,0.5,348658.688,0,12741.386,1,1,12741.38565,441
"244",1985,2007,2016,10,0.9,"Sweden",16.19862,64.38136,2080031060,1240.82625,244,"bv_61",1,4442,8050,8049,27,2.3,241312.984,0,8139.806,1,1,8139.805498,368
"245",1988,2007,2016,10,1,"Sweden",16.2132,64.38761,2080031060,1916.93019,245,"bv_61",1,4442,8050,8049,27,2.3,241312.984,0,8139.806,1,1,8139.805498,427
"246",1982,2007,2016,10,0.9,"Sweden",16.47272,64.36333,2080031060,415.5671349,246,"bv_61",2,44493,22211,40351,150,0.6,295169.156,0,40700.664,4,2,22368.57554,380
"247",1983,2007,2016,10,0.8,"Sweden",16.44598,64.37107,2080031060,207.7043136,247,"bv_61",2,44493,22211,40351,150,0.6,295169.156,0,40700.664,4,2,22368.57554,392
"248",1986,2007,2016,10,1,"Sweden",16.39968,64.38517,2080031060,496.4237516,248,"bv_61",2,44493,22211,40351,150,0.6,295169.156,0,40700.664,4,2,22368.57554,414
"249",1989,2007,2016,10,0.9,"Sweden",16.37803,64.39109,2080031060,262.6866369,249,"bv_61",2,44493,22211,40351,150,0.6,295169.156,0,40700.664,4,2,22368.57554,421
"250",1994,2007,2016,10,1,"Sweden",16.27308,64.43496,2080031060,358.6533869,250,"bv_61",2,44495,3421,11639,45,0.5,298617.688,0,11763.658,3,2,3448.517741,460
"251",1972,2007,2016,10,0.8,"Sweden",16.71676,64.323,2080031060,9.356706866,251,"bv_61",2,7691,8508,34333,125,0.4,246518.641,0,34594.27,3,2,8559.653125,338
"252",1968,2007,2016,10,1,"Sweden",16.50904,64.28601,2080031060,1209.607904,252,"bv_61",2,44481,11212,21179,86,0.3,273890.125,0,21334.041,2,2,11303.00839,316
"253",1867,2007,2016,10,1,"Sweden",16.80573,63.86758,2080031060,180.4848919,253,"bv_61",1,694,8067,8066,27,0.9,154230.969,0,8091.91,1,1,8091.909604,241
"254",1868,2007,2016,10,1,"Sweden",16.79382,63.87,2080031060,408.9468752,254,"bv_61",1,694,8067,8066,27,0.9,154230.969,0,8091.91,1,1,8091.909604,254
"255",1860,2007,2016,10,1,"Sweden",14.89242,63.8503,2080031160,168.2139241,255,"bv_64",3,2941,9274,43975,113,0.6,260356.609,0,44243.313,9,3,9333.897892,358
"256",1854,2007,2016,10,1,"Sweden",14.89157,63.83881,2080031160,86.78064772,256,"bv_64",3,2941,9274,43975,113,0.6,260356.609,0,44243.313,9,3,9333.897892,355
"257",1864,2007,2016,10,0.9,"Sweden",14.873,63.85959,2080031160,411.1390197,257,"bv_64",3,2941,9274,43975,113,0.6,260356.609,0,44243.313,9,3,9333.897892,372
"258",1798,2006,2015,10,1,"Sweden",19.73438,63.55982,2080030710,1662.434038,258,"bv_79",1,112,23275,23275,52,0.4,24481.52,0,23452.873,1,1,23452.87259,10
"259",1807,2006,2015,10,1,"Sweden",19.66381,63.58913,2080030710,377.4525807,259,"bv_79",4,113,19082,901158,2990,0.2,20208.879,1,907330.688,97,4,19180.25193,12
"260",1811,2006,2015,10,1,"Sweden",19.66269,63.60622,2080030710,482.1774819,260,"bv_79",4,113,19082,901158,2990,0.2,20208.879,1,907330.688,97,4,19180.25193,30
"261",1814,2006,2015,10,1,"Sweden",19.66093,63.61257,2080030710,441.3693552,261,"bv_79",4,113,19082,901158,2990,0.2,20208.879,1,907330.688,97,4,19180.25193,34
"262",1801,2006,2015,10,1,"Sweden",19.67725,63.57538,2080030710,199.7961251,262,"bv_79",4,113,19082,901158,2990,0.2,20208.879,1,907330.688,97,4,19180.25193,5
"263",1809,2006,2015,10,1,"Sweden",19.71433,63.5972,2080030710,1475.996953,263,"bv_79",1,112,23275,23275,52,0.4,24481.52,0,23452.873,1,1,23452.87259,26
"264",1812,2006,2015,10,1,"Sweden",19.7048,63.60868,2080030710,2093.569181,264,"bv_79",1,112,23275,23275,52,0.4,24481.52,0,23452.873,1,1,23452.87259,47
"265",1796,2003,2012,10,1,"Sweden",19.34284,63.56238,2080030760,238.2126497,265,"bv_65",2,1,15178,20430,63,0.7,15241.309,1,20520.117,2,2,15241.30839,60
"266",1810,2003,2012,10,1,"Sweden",19.27437,63.61209,2080030760,617.9493197,266,"bv_76",1,12,7501,7501,23,1.5,18930.053,0,7519.065,1,1,7519.065175,81
"267",1813,2003,2012,10,1,"Sweden",19.24717,63.62083,2080030760,1458.288417,267,"bv_76",1,12,7501,7501,23,1.5,18930.053,0,7519.065,1,1,7519.065175,82
"268",1782,2004,2013,10,0.9,"Sweden",19.25465,63.46619,2080030770,179.9968395,268,"bv_58",2,1,4470,28970,83,0.9,4484.195,1,29110.59,4,2,4484.194645,8
"269",1783,2004,2013,10,0.9,"Sweden",19.25372,63.46665,2080030770,169.4121585,269,"bv_58",2,1,4470,28970,83,0.9,4484.195,1,29110.59,4,2,4484.194645,8
"270",1785,2004,2013,10,0.9,"Sweden",19.30266,63.48109,2080030770,2375.269192,270,"bv_48",1,0,2373,2372,8,3.4,2385.837,1,2385.837,1,1,2385.83662,8
"271",1786,2004,2013,10,1,"Sweden",19.30267,63.48118,2080030770,2383.441802,271,"bv_48",1,0,2373,2372,8,3.4,2385.837,1,2385.837,1,1,2385.83662,8
"272",1787,2004,2013,10,1,"Sweden",19.29694,63.48357,2080030770,2444.313402,272,"bv_48",1,0,2373,2372,8,3.4,2385.837,1,2385.837,1,1,2385.83662,18
"273",1788,2005,2013,9,1,"Sweden",19.29432,63.48678,2080030770,2708.403765,273,"bv_48",1,0,2373,2372,8,3.4,2385.837,1,2385.837,1,1,2385.83662,38
"274",1790,2004,2013,10,0.9,"Sweden",19.18204,63.53123,2080030770,986.6804145,274,"bv_58",2,41,1324,9259,32,1.1,10327.072,0,9327.365,2,2,1333.252162,80
"275",1791,2004,2013,10,0.9,"Sweden",19.18119,63.5326,2080030770,1010.430355,275,"bv_58",1,42,1949,1948,9,2.4,12292.805,0,1965.733,1,1,1965.732524,92
"276",1780,2007,2016,10,1,"Sweden",16.5182,63.43642,2080031060,1420.617538,276,"bv_61",2,23721,8833,14468,48,1,113948.461,0,14512.154,2,2,8846.742685,184
"277",1781,2007,2016,10,1,"Sweden",16.51008,63.43978,2080031060,931.5858808,277,"bv_61",2,23721,8833,14468,48,1,113948.461,0,14512.154,2,2,8846.742685,199
"278",1778,2007,2016,10,1,"Sweden",16.52916,63.43331,2080031060,1336.795567,278,"bv_61",2,23721,8833,14468,48,1,113948.461,0,14512.154,2,2,8846.742685,152
"279",1770,2007,2016,10,0.8,"Sweden",17.43714,63.30112,2080031060,2707.563622,279,"bv_61",2,147,8311,44497,133,0.6,40536.176,0,44650.219,5,2,8327.160902,188
"280",1769,2007,2016,10,0.9,"Sweden",17.52078,63.29761,2080031060,102.2754142,280,"bv_61",2,147,8311,44497,133,0.6,40536.176,0,44650.219,5,2,8327.160902,120
"281",1763,2007,2016,10,0.9,"Sweden",17.59758,63.18881,2080031060,404.242807,281,"bv_61",3,1411,8594,101805,326,0.7,23465.355,0,102196.82,14,3,8648.57003,34
"282",1755,2007,2016,10,1,"Sweden",13.89882,63.10347,2080031160,352.2802593,282,"bv_64",3,78237,10357,107365,416,1.3,318966.688,0,107730.289,17,3,10386.52277,460
"283",1754,2007,2016,10,1,"Sweden",13.89631,63.09339,2080031160,553.7555102,283,"bv_64",2,782363,2149,11239,30,1.5,311570.094,0,11298.351,3,2,2160.379168,480
"284",1753,2007,2016,10,1,"Sweden",13.89607,63.09096,2080031160,620.832341,284,"bv_64",2,782363,2149,11239,30,1.5,311570.094,0,11298.351,3,2,2160.379168,484
"285",1752,2007,2016,10,0.9,"Sweden",13.74559,63.08231,2080031160,118.5865142,285,"bv_64",3,78251,3480,76236,304,2.2,323234.719,0,76483.164,12,3,3484.687113,594
"286",1756,2007,2016,10,0.9,"Sweden",13.80398,63.10223,2080031160,16.37142737,286,"bv_64",3,78237,10357,107365,416,1.3,318966.688,0,107730.289,17,3,10386.52277,586
"287",1749,2007,2016,10,1,"Sweden",13.73854,63.07547,2080031160,646.6609952,287,"bv_64",2,78241,2756,18865,75,2.6,322522.969,0,18947.727,4,2,2772.932357,601
